Id,Title,CommentCount,Body,Text
"15474485","Java String conversion to JSON can not be done","6","<p>I have JSON which I get from server:</p>

<pre><code> ""[{\""id\"":\""1\"",\""name\"":\""Milos\"",\""city\"":\""Smederevo\"",\""email\"":\""milos\"",\""password\"":\""\""},
 {\""id\"":\""3\"",\""name\"":\""Boban\"",\""city\"":\""Beograd\"",\""email\"":\""bole\"",\""password\"":\""\""},
 {\""id\"":\""4\"",\""name\"":\""Pele\"",\""city\"":\""Brazil\"",\""email\"":\""pele@pele.com\"",\""password\"":\""\""},
 {\""id\"":\""5\"",\""name\"":\""admin\"",\""city\"":\""Smederevo\"",\""email\"":\""admin\"",\""password\"":\""\""}]""
</code></pre>

<p>I am using that json and sending to my thread (android thread):</p>

<pre><code>  try {
            // Method from which I am getting Json described above
            String s = dm.getAllUsers();

            /*JSONParser jp = new JSONParser();             
            JsonElement jelement = new JsonParser().parse(s);   
                JsonArray array1 = jelement.getAsJsonArray();*/

            JSONArray array = new JSONArray(s);
            for (int i = 0; i &lt; array.length(); i++) {

                 JSONObject menuObject = array.getJSONObject(i);

                 // doing something with the object
            }
        } catch (JSONException e) {
            e.printStackTrace();
        }
</code></pre>

<p>I can not process that Json at all.
I am getting the error ""java.lang.String cannot be converted to JSONArray"".
A know that problem is caused by ""\"", and I just do not know how to get rid of ""\"".</p>

<p>I tried:</p>

<pre><code>1) s.replace(""\\"", """");
2) s.replace(""\"""", ""'"");
3) s.replaceAll(""\\"", """");
4) s.replaceAll(""\"""", ""'"");
</code></pre>

<p>In order to erase ""\"" but replace do not react at all.
I also tried to solve problem with ""google-gson-2.2.2"" library (code under the comment above, under the method).</p>

<p>Any advice, please?</p>
","what server are you using?"
"15474485","Java String conversion to JSON can not be done","6","<p>I have JSON which I get from server:</p>

<pre><code> ""[{\""id\"":\""1\"",\""name\"":\""Milos\"",\""city\"":\""Smederevo\"",\""email\"":\""milos\"",\""password\"":\""\""},
 {\""id\"":\""3\"",\""name\"":\""Boban\"",\""city\"":\""Beograd\"",\""email\"":\""bole\"",\""password\"":\""\""},
 {\""id\"":\""4\"",\""name\"":\""Pele\"",\""city\"":\""Brazil\"",\""email\"":\""pele@pele.com\"",\""password\"":\""\""},
 {\""id\"":\""5\"",\""name\"":\""admin\"",\""city\"":\""Smederevo\"",\""email\"":\""admin\"",\""password\"":\""\""}]""
</code></pre>

<p>I am using that json and sending to my thread (android thread):</p>

<pre><code>  try {
            // Method from which I am getting Json described above
            String s = dm.getAllUsers();

            /*JSONParser jp = new JSONParser();             
            JsonElement jelement = new JsonParser().parse(s);   
                JsonArray array1 = jelement.getAsJsonArray();*/

            JSONArray array = new JSONArray(s);
            for (int i = 0; i &lt; array.length(); i++) {

                 JSONObject menuObject = array.getJSONObject(i);

                 // doing something with the object
            }
        } catch (JSONException e) {
            e.printStackTrace();
        }
</code></pre>

<p>I can not process that Json at all.
I am getting the error ""java.lang.String cannot be converted to JSONArray"".
A know that problem is caused by ""\"", and I just do not know how to get rid of ""\"".</p>

<p>I tried:</p>

<pre><code>1) s.replace(""\\"", """");
2) s.replace(""\"""", ""'"");
3) s.replaceAll(""\\"", """");
4) s.replaceAll(""\"""", ""'"");
</code></pre>

<p>In order to erase ""\"" but replace do not react at all.
I also tried to solve problem with ""google-gson-2.2.2"" library (code under the comment above, under the method).</p>

<p>Any advice, please?</p>
","i think you need to fix your server rather than doing extra work at client side"
"15474485","Java String conversion to JSON can not be done","6","<p>I have JSON which I get from server:</p>

<pre><code> ""[{\""id\"":\""1\"",\""name\"":\""Milos\"",\""city\"":\""Smederevo\"",\""email\"":\""milos\"",\""password\"":\""\""},
 {\""id\"":\""3\"",\""name\"":\""Boban\"",\""city\"":\""Beograd\"",\""email\"":\""bole\"",\""password\"":\""\""},
 {\""id\"":\""4\"",\""name\"":\""Pele\"",\""city\"":\""Brazil\"",\""email\"":\""pele@pele.com\"",\""password\"":\""\""},
 {\""id\"":\""5\"",\""name\"":\""admin\"",\""city\"":\""Smederevo\"",\""email\"":\""admin\"",\""password\"":\""\""}]""
</code></pre>

<p>I am using that json and sending to my thread (android thread):</p>

<pre><code>  try {
            // Method from which I am getting Json described above
            String s = dm.getAllUsers();

            /*JSONParser jp = new JSONParser();             
            JsonElement jelement = new JsonParser().parse(s);   
                JsonArray array1 = jelement.getAsJsonArray();*/

            JSONArray array = new JSONArray(s);
            for (int i = 0; i &lt; array.length(); i++) {

                 JSONObject menuObject = array.getJSONObject(i);

                 // doing something with the object
            }
        } catch (JSONException e) {
            e.printStackTrace();
        }
</code></pre>

<p>I can not process that Json at all.
I am getting the error ""java.lang.String cannot be converted to JSONArray"".
A know that problem is caused by ""\"", and I just do not know how to get rid of ""\"".</p>

<p>I tried:</p>

<pre><code>1) s.replace(""\\"", """");
2) s.replace(""\"""", ""'"");
3) s.replaceAll(""\\"", """");
4) s.replaceAll(""\"""", ""'"");
</code></pre>

<p>In order to erase ""\"" but replace do not react at all.
I also tried to solve problem with ""google-gson-2.2.2"" library (code under the comment above, under the method).</p>

<p>Any advice, please?</p>
","I would do `s = s.replaceAll(""\\\"""", ""\"""");` (replace \"" by "", while leaving potential other \ untouched)"
"15474485","Java String conversion to JSON can not be done","6","<p>I have JSON which I get from server:</p>

<pre><code> ""[{\""id\"":\""1\"",\""name\"":\""Milos\"",\""city\"":\""Smederevo\"",\""email\"":\""milos\"",\""password\"":\""\""},
 {\""id\"":\""3\"",\""name\"":\""Boban\"",\""city\"":\""Beograd\"",\""email\"":\""bole\"",\""password\"":\""\""},
 {\""id\"":\""4\"",\""name\"":\""Pele\"",\""city\"":\""Brazil\"",\""email\"":\""pele@pele.com\"",\""password\"":\""\""},
 {\""id\"":\""5\"",\""name\"":\""admin\"",\""city\"":\""Smederevo\"",\""email\"":\""admin\"",\""password\"":\""\""}]""
</code></pre>

<p>I am using that json and sending to my thread (android thread):</p>

<pre><code>  try {
            // Method from which I am getting Json described above
            String s = dm.getAllUsers();

            /*JSONParser jp = new JSONParser();             
            JsonElement jelement = new JsonParser().parse(s);   
                JsonArray array1 = jelement.getAsJsonArray();*/

            JSONArray array = new JSONArray(s);
            for (int i = 0; i &lt; array.length(); i++) {

                 JSONObject menuObject = array.getJSONObject(i);

                 // doing something with the object
            }
        } catch (JSONException e) {
            e.printStackTrace();
        }
</code></pre>

<p>I can not process that Json at all.
I am getting the error ""java.lang.String cannot be converted to JSONArray"".
A know that problem is caused by ""\"", and I just do not know how to get rid of ""\"".</p>

<p>I tried:</p>

<pre><code>1) s.replace(""\\"", """");
2) s.replace(""\"""", ""'"");
3) s.replaceAll(""\\"", """");
4) s.replaceAll(""\"""", ""'"");
</code></pre>

<p>In order to erase ""\"" but replace do not react at all.
I also tried to solve problem with ""google-gson-2.2.2"" library (code under the comment above, under the method).</p>

<p>Any advice, please?</p>
",".net restful WS, runs on IIS. userList is list of user object."
"15474485","Java String conversion to JSON can not be done","6","<p>I have JSON which I get from server:</p>

<pre><code> ""[{\""id\"":\""1\"",\""name\"":\""Milos\"",\""city\"":\""Smederevo\"",\""email\"":\""milos\"",\""password\"":\""\""},
 {\""id\"":\""3\"",\""name\"":\""Boban\"",\""city\"":\""Beograd\"",\""email\"":\""bole\"",\""password\"":\""\""},
 {\""id\"":\""4\"",\""name\"":\""Pele\"",\""city\"":\""Brazil\"",\""email\"":\""pele@pele.com\"",\""password\"":\""\""},
 {\""id\"":\""5\"",\""name\"":\""admin\"",\""city\"":\""Smederevo\"",\""email\"":\""admin\"",\""password\"":\""\""}]""
</code></pre>

<p>I am using that json and sending to my thread (android thread):</p>

<pre><code>  try {
            // Method from which I am getting Json described above
            String s = dm.getAllUsers();

            /*JSONParser jp = new JSONParser();             
            JsonElement jelement = new JsonParser().parse(s);   
                JsonArray array1 = jelement.getAsJsonArray();*/

            JSONArray array = new JSONArray(s);
            for (int i = 0; i &lt; array.length(); i++) {

                 JSONObject menuObject = array.getJSONObject(i);

                 // doing something with the object
            }
        } catch (JSONException e) {
            e.printStackTrace();
        }
</code></pre>

<p>I can not process that Json at all.
I am getting the error ""java.lang.String cannot be converted to JSONArray"".
A know that problem is caused by ""\"", and I just do not know how to get rid of ""\"".</p>

<p>I tried:</p>

<pre><code>1) s.replace(""\\"", """");
2) s.replace(""\"""", ""'"");
3) s.replaceAll(""\\"", """");
4) s.replaceAll(""\"""", ""'"");
</code></pre>

<p>In order to erase ""\"" but replace do not react at all.
I also tried to solve problem with ""google-gson-2.2.2"" library (code under the comment above, under the method).</p>

<p>Any advice, please?</p>
","My server side is simple:                                        return jSearializer.Serialize(userList);    It just return serialized json object from the ""userList""."
"15474485","Java String conversion to JSON can not be done","6","<p>I have JSON which I get from server:</p>

<pre><code> ""[{\""id\"":\""1\"",\""name\"":\""Milos\"",\""city\"":\""Smederevo\"",\""email\"":\""milos\"",\""password\"":\""\""},
 {\""id\"":\""3\"",\""name\"":\""Boban\"",\""city\"":\""Beograd\"",\""email\"":\""bole\"",\""password\"":\""\""},
 {\""id\"":\""4\"",\""name\"":\""Pele\"",\""city\"":\""Brazil\"",\""email\"":\""pele@pele.com\"",\""password\"":\""\""},
 {\""id\"":\""5\"",\""name\"":\""admin\"",\""city\"":\""Smederevo\"",\""email\"":\""admin\"",\""password\"":\""\""}]""
</code></pre>

<p>I am using that json and sending to my thread (android thread):</p>

<pre><code>  try {
            // Method from which I am getting Json described above
            String s = dm.getAllUsers();

            /*JSONParser jp = new JSONParser();             
            JsonElement jelement = new JsonParser().parse(s);   
                JsonArray array1 = jelement.getAsJsonArray();*/

            JSONArray array = new JSONArray(s);
            for (int i = 0; i &lt; array.length(); i++) {

                 JSONObject menuObject = array.getJSONObject(i);

                 // doing something with the object
            }
        } catch (JSONException e) {
            e.printStackTrace();
        }
</code></pre>

<p>I can not process that Json at all.
I am getting the error ""java.lang.String cannot be converted to JSONArray"".
A know that problem is caused by ""\"", and I just do not know how to get rid of ""\"".</p>

<p>I tried:</p>

<pre><code>1) s.replace(""\\"", """");
2) s.replace(""\"""", ""'"");
3) s.replaceAll(""\\"", """");
4) s.replaceAll(""\"""", ""'"");
</code></pre>

<p>In order to erase ""\"" but replace do not react at all.
I also tried to solve problem with ""google-gson-2.2.2"" library (code under the comment above, under the method).</p>

<p>Any advice, please?</p>
","is it running PHP?"
"35092781","How to access values from a java.util.Map that was serialized to JSON where the key is an ebean.Model with Javascript","1","<p>I am using playframework 2.4.4 and am trying to achieve the following:</p>

<p>In the backend I serialize a <code>Map&lt;Lagerplatz, Integer&gt;</code> to JSON (<code>com.fasterxml.jackson</code>) where <code>Lagerplatz</code> is a class inheriting from <code>com.avaje.ebean.Model</code>.</p>

<p>In the frontend I want to deserialize the map to construct a picking list, telling the picker from which place (=Lagerplatz) to pick how many items.</p>

<p>The JSON I get from the serialization looks like this:</p>

<pre><code>{
    ""models.Lagerplatz@21"":3,
    ""models.Lagerplatz@2"":6,
    ""models.Lagerplatz@3"":3,
    ""models.Lagerplatz@47"":0,
    ""models.Lagerplatz@48"":0,
    ""models.Lagerplatz@a"":3,
    ""models.Lagerplatz@c"":3,
    ""models.Lagerplatz@15"":3,
    ""models.Lagerplatz@36"":3,
    ""models.Lagerplatz@37"":3,
    ""models.Lagerplatz@18"":3,
    ""models.Lagerplatz@38"":6,
    ""models.Lagerplatz@39"":6,
    ""models.Lagerplatz@3a"":6
}
</code></pre>

<p>...so instead of serializing the whole Lagerplatz-object - for some reason only a String representation that looks like some kind of id is sent via JSON.</p>

<p>My question is how to access e.g. the value ""3"" for the key ""models.Lagerplatz@21"" with Javascript when all I have is a list with real Lagerplatz objects...how do I find out which Lagerplatz object refers to which ""id""?</p>

<p>(By the way: I also serialize a java.util.List which carries the order in which the picker is supposed to pick the items and here the Lagerplatz objects get serialized ""normally"" so there actually is a whole Lagerplatz object in the JSON...)</p>

<p>This is the class Lagerplatz:</p>

<pre><code>    package models;

import javax.persistence.*;
import play.data.validation.Constraints.Min;
import play.data.validation.Constraints.Required;
import com.avaje.ebean.Model;
import com.fasterxml.jackson.annotation.JsonBackReference;
import com.fasterxml.jackson.annotation.JsonManagedReference;

@Entity
public class Lagerplatz extends Model {

    @Id
    @GeneratedValue(strategy = GenerationType.AUTO)
    private Long id;

    @Required
    @Min(0)
    private int menge;

    @Required
    @Min(1)
    private int kapazitaet;

    @Required
    @ManyToOne
    @JsonManagedReference
    private Material material;

    @Required
    @ManyToOne
    @JsonBackReference
    private Kommissionierlager kommissionierlager;

    @OneToOne
    @JsonManagedReference
    private Lagerplatz vorgaenger;

    @OneToOne
    @JsonBackReference
    private Lagerplatz nachfolger;


    public static Finder&lt;Long,Lagerplatz&gt; find = new Finder&lt;&gt;(Lagerplatz.class);
}
</code></pre>
","Hi. It looks like the ""toJson"" code is using some sort of Lagerplatz.toString rather than actually converting it to a json object. Would it not make more sense to fix that - get the server to send you an array of Lagerplatz objects ... something like `""{ lagerplatze"":[{""id"":3,""menge"":12, ""kapazitaet"":340 ...`?"
"39947244","In react native this.setState() does not changes the state in fetch function","0","<p>I have been searching for solutions for day, I learned a lot, but did not figure out what is wrong. Here what I do:</p>

<ol>
<li>Calling the App constructor; initialising the state loading, dataSource and data </li>
<li>when the component mounts, the program calls the getData function with the requested URL</li>
<li>The getData function is an asynchronous fetch function</li>
<li>then the data is converted to JSON</li>
<li>then the JSON is cloned to became a datablob for the webview</li>
<li>then the setState function is called, changing the loading and the data.</li>
</ol>

<p>This is where the setState does not fire. Not even the the render (it should). Every tutorial, every forum shows it to be this way (and its also logical).</p>

<p>Here is the code:</p>

<pre><code>import Exponent from 'exponent';
import React from 'react';
import {
  StyleSheet,
  Text,
  View,
  ListView,
  ActivityIndicator
} from 'react-native';

import { Button, Card } from 'react-native-material-design';
import {UnitMenuCard} from './unitmenucard.js';

class App extends React.Component {
  constructor(props) {
    super(props);
    const ds = new ListView.DataSource({rowHasChanged: (r1, r2) =&gt; r1 !== r2});
    this.state = {
      loading: true,
      dataSource: ds,
      data: null
    }
  }

  componentDidMount() {
    //console.log('componentDidMount');
    this.getData('https://dl.dropboxusercontent.com/u/76599014/testDATA.json');
  }

  getData(url) {
    console.log('loading data');
    return fetch(url).then(
      (rawData) =&gt; {
        console.log('parsing data');
        //console.table(rawData);
        return rawData.json();
      }
    ).then(
      (jsonData) =&gt;
      {
        console.log('parsing to datablobs');
        let datablobs = this.state.dataSource.cloneWithRows(jsonData);
        console.log('datablobs: ' + datablobs);
        return datablobs;
      }
    ).then(
        (datablobs) =&gt; {
          console.log('setting state');
          this.setState = ({
            loading: false,
            data: datablobs
          });
          console.log('the loading is '  + this.state.loading);
          console.log('the data is '  + this.state.data);
        }
    ).catch((errormsg) =&gt;
      {console.error('Loading error: ' + errormsg);}
    );
  }

  render() {
    console.log('loading is ' + this.state.loading);
    var dataToDisplay = '';
    if(this.state.loading) {
      dataToDisplay = &lt;ActivityIndicator animated={true} size='large' /&gt;
    } else {
      //let jdt = this.state.dataSource.cloneWithRows(this.state.data);
      dataToDisplay = &lt;ListView
        dataSource={this.state.ds}
        renderRow={(unit) =&gt; &lt;UnitMenuCard name={unit.name} image={unit.picture} menu={unit.menu}/&gt;}
        /&gt;
    }
    return (
      &lt;View style={styles.container}&gt;
        {dataToDisplay}
      &lt;/View&gt;
    );
  }
}

const styles = StyleSheet.create({
  container: {
    flex: 1,
    backgroundColor: '#fff',

  },
});

Exponent.registerRootComponent(App);
</code></pre>

<p>Did I missed something? Thank you forward for your answer mighty Stack Overflow.</p>
",""
"40852131","Refs are null in Jest snapshot tests with react-test-renderer","1","<p>Currently I am manually initializing Quill editor on componentDidMount and jest tests fail for me. Looks like ref value that I am getting is null in jsdom. There is and issue here: <a href=""https://github.com/facebook/react/issues/7371"" rel=""noreferrer"">https://github.com/facebook/react/issues/7371</a> but looks like refs should work. Any ideas what I should check?</p>

<p>Component:</p>

<p><div class=""snippet"" data-lang=""js"" data-hide=""false"" data-console=""true"" data-babel=""false"">
<div class=""snippet-code"">
<pre class=""snippet-code-js lang-js prettyprint-override""><code>import React, { Component } from 'react';
import logo from './logo.svg';
import './App.css';

class App extends Component {

  componentDidMount() {
    console.log(this._p)
  }
  
  render() {
    return (
      &lt;div className=""App""&gt;
        &lt;div className=""App-header""&gt;
          &lt;img src={logo} className=""App-logo"" alt=""logo"" /&gt;
          &lt;h2&gt;Welcome to React&lt;/h2&gt;
        &lt;/div&gt;
        &lt;p className=""App-intro"" ref={(c) =&gt; { this._p = c }}&gt;
          To get started, edit &lt;code&gt;src/App.js&lt;/code&gt; and save to reload.
        &lt;/p&gt;
      &lt;/div&gt;
    );
  }
}</code></pre>
</div>
</div>
</p>

<p>Test:</p>

<p><div class=""snippet"" data-lang=""js"" data-hide=""false"" data-console=""true"" data-babel=""false"">
<div class=""snippet-code"">
<pre class=""snippet-code-js lang-js prettyprint-override""><code>import React from 'react';
import ReactDOM from 'react-dom';
import App from './App';
import renderer from 'react-test-renderer'

it('snapshot testing', () =&gt; {
    const tree = renderer.create(
        &lt;App /&gt;
    ).toJSON()
    expect(tree).toMatchSnapshot()  
})</code></pre>
</div>
</div>
</p>

<p>As a result, console.log outputs null. But I would expect P tag</p>
","Please add the relevant bits of code directly to the question."
"40859351","Play Scala JSON - conditionally add field to JSON object in Writes","0","<p>In our app, we have pretty complex structure of objects that is getting converted to JSON and back. Until now most of the formatted are symmetrical (except some very specific cases, and even these for security reasons).</p>

<p>Now we are facing a more complex case where conversion of an object into JSON (writes) needs to create an additional field at a time of conversion while the case class does not have that field.
For example, here is one of our existing formatters:</p>

<pre><code>case class ChecklistColumn(kind: ColumnKind.Value, descriptor: Descriptor.Value, data: JsValue) extends Column

implicit val checklistResultChecklistDataFormat: Format[ChecklistColumn] = (
  (__ \ ""kind"").format[ColumnKind.Value] and
  (__ \ ""descriptor"").format[Descriptor.Value] and
  (__ \ ""data"").format[JsValue]
)(ChecklistColumn.apply, unlift(ChecklistColumn.unapply))
</code></pre>

<p>This one creates a json that will looks like:</p>

<pre><code>{
  ""kind"": &lt;String&gt;,
  ""descriptor"": &lt;String&gt;,
  ""data"": &lt;JsValue&gt;
}
</code></pre>

<p>What we need to achieve is:</p>

<pre><code>{
  ""kind"": &lt;String&gt;,
  ""descriptor"": &lt;String&gt;,
  ""data"": &lt;JsValue&gt;,
  ""normalized_data"": &lt;JsString&gt;
}
</code></pre>

<p>But, only in case when the data is type of <code>JsString</code> (in any other case <code>normalized_data</code> can be left empty, byt ideally should not even exist).</p>

<p>I do understand that we have to create separate Reads &amp; Writes for that. 
But, I am not sure, how to implement the logic that will react differently to a different type of <code>data</code>.</p>

<p>Of course, there is always an option to create fully custom <code>writes</code>:</p>

<pre><code>override def writes(column: ChecklistColumn): JsValue = {...}
</code></pre>

<p>But, this will create a huge complexity in a code that will be hard to maintain.</p>

<p>What is the cleanest way to implement something like that?</p>
",""
