Id,PostTypeId,AcceptedAnswerId,ParentId,CreationDate,DeletionDate,Score,ViewCount,Body,OwnerUserId,OwnerDisplayName,LastEditorUserId,LastEditorDisplayName,LastEditDate,LastActivityDate,Title,Tags,AnswerCount,CommentCount,FavoriteCount,ClosedDate,CommunityOwnedDate
"40162020","1","40172634","","2016-10-20 18:34:44","","1","523","<p>I get the following warning every time i hit the same item in the drawer twice:</p>

<pre><code>Warning: flattenChildren(...): Encountered two children with the same key, `scene_1`. Child keys must be unique; when two children share a key, only the first child will be used.  
</code></pre>

<p>Here is my code:</p>

<pre class=""lang-js prettyprint-override""><code>import React from 'react';
import {
    View, Navigator,DrawerLayoutAndroid, Text, TouchableHighlight
} from 'react-native';

const ROUTES = [ { name: 'Main' } ];

export default class App extends React.Component {
    render () {
        return (
            &lt;View style={{ flex: 1 }}&gt;
                &lt;DrawerLayoutAndroid
                    ref=""drawer""
                    drawerWidth={300}
                    renderNavigationView={() =&gt; (
                        &lt;View&gt;
                            &lt;TouchableHighlight
                                key={ROUTES[0].name}
                                onPress={() =&gt; this.refs.navigator.push(ROUTES[0])}
                            &gt;
                                &lt;Text&gt;{ROUTES[0].name}&lt;/Text&gt;
                            &lt;/TouchableHighlight&gt;
                        &lt;/View&gt;
                    )}
                &gt;
                    &lt;Navigator
                        ref=""navigator""
                        initialRoute={ROUTES[0]}
                        renderScene={route =&gt; &lt;Text&gt;Scene {route.name}&lt;/Text&gt;}
                    /&gt;
                &lt;/DrawerLayoutAndroid&gt;
            &lt;/View&gt;
        );
    }
}
</code></pre>

<p>Currently i don't know how do deal with this. This warning also looks very common for different problems.</p>

<p>Anyone has an idea how to solve this?</p>
","1592039","","1592039","","2016-10-21 07:19:48","2017-01-20 18:55:54","Warning: flattenChildren(...) with react-native Navigator and DrawerLayoutAndroid","<javascript><android><react-native>","2","0","","",""
"40597983","1","","","2016-11-14 21:18:50","","4","1057","<p>I am following instructions for reactive form radio buttons at <a href=""http://devdocs.io/angular~2_typescript/api/forms/index/radiocontrolvalueaccessor-directive"" rel=""nofollow noreferrer"">http://devdocs.io/angular~2_typescript/api/forms/index/radiocontrolvalueaccessor-directive</a>  and using Angular 2.1.2 and Google's MD-alpha.10 Atom-typescript says I have no errors. I get the following console errors.</p>

<pre><code>core.umd.js:3004 EXCEPTION: Uncaught (in promise): Error: Error in http://localhost:3000/app/components/input/postApartment4Rent.component.html:47:62 caused by: No value accessor for form control with name: 'pets'
Error: No value accessor for form control with name: 'pets'
at _throwError (http://localhost:3000/node_modules/@angular/forms/bundles/forms.umd.js:1231:15)
at setUpControl (http://localhost:3000/node_modules/@angular/forms/bundles/forms.umd.js:1171:13)
at FormGroupDirective.addControl (http://localhost:3000/node_modules/@angular/forms/bundles/forms.umd.js:3595:13)
at FormControlName._setUpControl (http://localhost:3000/node_modules/@angular/forms/bundles/forms.umd.js:4029:48)
at FormControlName.ngOnChanges (http://localhost:3000/node_modules/@angular/forms/bundles/forms.umd.js:3975:22)
at Wrapper_FormControlName.detectChangesInInputProps (/ReactiveFormsModule/FormControlName/wrapper.ngfactory.js:44:18)
at _View_PostApartmentComponent0.detectChangesInternal (/AppModule/PostApartmentComponent/component.ngfactory.js:4994:30)
at _View_PostApartmentComponent0.AppView.detectChanges (http://localhost:3000/node_modules/@angular/core/bundles/core.umd.js:9305:18)
at _View_PostApartmentComponent0.DebugAppView.detectChanges (http://localhost:3000/node_modules/@angular/core/bundles/core.umd.js:9410:48)
at _View_PostApartmentComponent_Host0.AppView.detectViewChildrenChanges (http://localhost:3000/node_modules/@angular/core/bundles/core.umd.js:9331:23)
</code></pre>

<p>Relevant code is the following:</p>

<p><strong>HTML</strong> for form component's view</p>

<pre><code>&lt;form [formGroup]=""registerApartment4RentForm"" (submit)=""onSubmit($event)""&gt;

&lt;p id=""petsPolicy"" class=""required"" aria-labelledby=""petsPolicy""
  i18n=""select summary pets policy""&gt;Pets Policy - Summarized&lt;/p&gt;
&lt;md-radio-group&gt;
  &lt;md-radio-button i18n=""No pets allowed"" value=""no_pets"" formControlName=""pets""&gt;No pets allowed&lt;/md-radio-button&gt;
  &lt;md-radio-button i18n=""Cats allowed"" value=""cats_allowed"" formControlName=""pets""&gt;Cats allowed&lt;/md-radio-button&gt;
&lt;/md-radio-group&gt;
</code></pre>

<p><strong>Component</strong> to manage the form</p>

<pre><code>import { Component } from ""@angular/core"";
import { FormBuilder, FormGroup, FormControl } from '@angular/forms';

@Component({ ...etc.})

export class PostApartmentComponent {
  registerApartment4RentForm: FormGroup;
  constructor(private formBuilder: FormBuilder) {
    this.registerApartment4RentForm = this.formBuilder.group({
    city: '',
    zipCode: '',
    streetAddress: '',
    pets: ''
    });
   }
  }
  form = new FormGroup({
  pets: new FormControl( )
  });
}
</code></pre>

<p>I tried importing FormControlName, but it did not help. In addition to the error statement, the radio buttons don't switch as a new button gets clicked and the button circles appear as 2 side by side, instead of 1 inside the other. Also all the md-inputs do not display. When </p>

<pre><code>formControlName=""pets""
</code></pre>

<p>is removed from the md-ratio-button HTML, the md-inputs re-appear and work.</p>

<p>I've copied code out of the devdocs for reactive forms and changed variable names. What else has to be done to get md-radio-buttons working?</p>
","693756","","633107","","2017-04-24 01:24:36","2017-04-24 01:24:36","Angular 2 md-radio buttons in reactive (model based) forms don't work & stop md-input display","<javascript><forms><angular><radio-button><angular-material2>","1","1","1","",""
"47028558","1","47030407","","2017-10-31 05:41:12","","3","539","<p>As the title states, using <code>React.cloneElement</code> inside <code>React.Children.map</code> is causing element keys to change.</p>

<p>Here is a <a href=""https://codesandbox.io/s/91jm9609w"" rel=""nofollow noreferrer"">sandbox</a> demonstrating this.</p>

<pre><code>React.Children.map(children, (child) =&gt; {
    let clonedEl = React.cloneElement( child );
    console.log(clonedEl);
    return clonedEl;
});
</code></pre>

<p>The result of that block of code has elements with <code>.$</code> added to the front of every key. This is really confusing for two reasons.</p>

<p>1: The documentation says that <a href=""https://reactjs.org/docs/react-api.html#cloneelement"" rel=""nofollow noreferrer"">cloneElement</a> will preserve keys and refs. </p>

<blockquote>
  <p>Clone and return a new React element using element as the starting point. The resulting element will have the original element’s props with the new props merged in shallowly. New children will replace existing children. key and ref from the original element will be preserved.</p>
</blockquote>

<p>2: The results of the <code>console.log</code> is an element with preserved keys and ref...</p>

<p>This would lead me to believe that the addition is happening somewhere in the React.Children.map code.</p>

<p>UPDATE: After looking at the code for React.Children.map...</p>

<p>I figured out it is getting added by the following function chain: mapChilren -> mapIntoWithKeyPrefixInternal -> traverseAllChildren -> traverseAllChildrenImpl -> mapSingleChildIntoContext.</p>

<p><code>mapSingleChildIntoContext</code>'s third argument is childKey. It is called with <code>nameSoFar === '' ? SEPARATOR + getComponentKey(children, 0) : nameSoFar</code> as it's third argument inside <code>traverseAllChildrenImpl</code>.</p>

<p><code>SEPARATOR = "".""</code> and <code>getComponentKey</code> returns the key with a $ prefixed to it within the escape function.</p>

<p>UPDATED PROBLEM:</p>

<p>Now I'm looking for a way around this... I'm not sure if there is one considering traverseAllChildrenImpl is called with an empty string as the <code>nameSoFar</code> within traverseAllChildren.</p>

<p>I think this may be intended the intended behavior of <code>React.Children.map</code> to build new DOM. This is causing a for me when trying to update the props on dynamic children.</p>

<p>SOLUTION: Don't use things how they're not intended to be used.</p>

<p>I was building a grouping of form controls that are really easy for the developer. The state tree is dynamically built by mapping the children and using . delineated string names from elements with names to create keys and values on the top level component.</p>

<p>The top level form component has onChange handlers for different types of controls and they are applied to the onChange properties of elements as needed. This mapping was done in the componentWillMount method and is what was causing me problems.</p>

<p>Moving the mapping to the render method allowed me to not have to update the children in the handles. Updating in the handles was causing elements to lose focus. All is good now!</p>
","6338762","","6338762","","2017-10-31 06:45:34","2018-04-12 13:44:53","React.cloneElement inside React.Children.map is causing element keys to change","<javascript><reactjs>","1","2","1","",""
"42465299","1","","","2017-02-26 06:02:32","","0","342","<p>Currently I am getting data from an API and storing those results into an array. The problem, when I do the array mapping to the child component, it never executes because the array is empty to begin with. How can I execute the array mapping when the array has data in it. I tried inline conditional such as doing {array.length > 0 ? //do array mapping}. I also tried making the array both global and an array that is a state of the parent component.</p>

<p>//React Router</p>

<pre><code>import React from 'react';
import { Route, IndexRoute } from 'react-router';

import Main from '../components/Main';

export default () =&gt; {
  return &lt;Route path=""/"" component={Main}/&gt;
};
</code></pre>

<p>//Main component</p>

<pre><code>import React, { PropTypes, Component } from 'react';
// import bgImage from './ignasi_pattern_s.png';
import Child1 from './Children/Child1';
import axios from 'axios';

const QUERY_URL = ""https://api.nytimes.com/svc/search/v2/articlesearch.json?api-key="";

//****Tried global array declaration and as a state property but both do not work.
// var articles = [];


class Main extends Component {

    constructor(props){
        super(props);

        this.state = {
            search: """",
            articles: []
        }

        this.getTopic = this.getTopic.bind(this);
        this.executeSearch = this.executeSearch.bind(this);
    }

    getTopic(event) {

        this.setState({
            search: event.target.value
        });
    }

    executeSearch(event) {

        event.preventDefault();

        axios.get(QUERY_URL + ""&amp;q="" + this.state.search).then((response) =&gt; {

            for(var i = 0; i &lt; 5; i++){

                this.state.articles.push({
                    headline: response.data.response.docs[i].lead_paragraph
                })
            }
        }); 
    }

    render() {
        return (
            &lt;div className=""Main"" style={{backgroundImage: `url(${""http://aiburn.com/files/articles/creating_professional_business_backgrounds/06.gif""})`}}&gt;

                &lt;div className=""page-header""&gt;

                    &lt;h1&gt;{getNiceName(this.props.routes)}{' '}
                        &lt;small&gt;page&lt;/small&gt;
                    &lt;/h1&gt;

                    &lt;h1&gt;Search For Something&lt;/h1&gt;

                    &lt;form onSubmit={this.executeSearch}&gt;
                        &lt;input type=""text"" value={this.state.search} onChange={this.getTopic}/&gt;
                        &lt;button type=""submit"" className=""btn btn-default""&gt;Search&lt;/button&gt;
                    &lt;/form&gt;

                &lt;/div&gt;

                &lt;div className=""container Main-content""&gt;

                    //Trouble here mapping the array to the child component.
                    //This never executes because the array is empty to begin with. 
                    {this.state.articles.length &gt; 0 ?

                        {this.state.articles.map((item, index) =&gt; {


                            return &lt;Child1 
                                key={index}
                                headline={item.headline}
                            /&gt;;

                        })}
                    }

                &lt;/div&gt;

            &lt;/div&gt;
        );
    }
}

Main.propTypes = {
    children: PropTypes.node,
    routes: PropTypes.array
};

export default Main;
</code></pre>

<p>//Child Component</p>

<pre><code>import React, { Component } from 'react';

class Child1 extends Component {

    constructor(props) {
        super(props);
    }

    render() {
        return &lt;div&gt;
            &lt;div className=""container""&gt;
                &lt;h1&gt;{this.props.headline}&lt;span&gt;&lt;button type=""submit"" className=""btn btn-default""&gt;Save&lt;/button&gt;&lt;/span&gt;&lt;/h1&gt;
            &lt;/div&gt;

        &lt;/div&gt;;
    }
}

export default Child1;
</code></pre>
","7344314","","","","","2017-02-26 10:12:42","Use array mapping to create react elements in another component","<javascript><reactjs>","2","0","","",""
"50174456","1","","","2018-05-04 12:00:56","","0","73","<p><em>swipeable-card.js:</em></p>

<pre><code>render() {
  const {
    children, containerStyle, revealContainerStyle, rightSwipeContent,
  } = this.props;

const swipeAnimStyle = {
  right: this.swipeAnim,
};

const childrenWithProps = React.Children.map(children, child =&gt; React.cloneElement(child, {
  swipeLeftPanResponder: this.swipeLeftPanResponder,
}));

return (
  &lt;View style={[styles.container, containerStyle]}&gt;
    &lt;Animated.View style={[styles.swipedSection, swipeAnimStyle]}&gt;
      {childrenWithProps}
    &lt;/Animated.View&gt;

    &lt;View
      style={[styles.revealedContainer, revealContainerStyle]}
    &gt;
      {rightSwipeContent()}
    &lt;/View&gt;
  &lt;/View&gt;
);
}
</code></pre>

<p>The above component is being used as shown below:</p>

<pre><code>renderStory({ item }: Object) {
  const story = this.props.feeds.byId[item];

return (
  &lt;SwipeableCard
    key={item}
    containerStyle={styles.feedCard}
    rightSwipeContent={this.renderSwipeContent(story, this.props.portfolios)}
  &gt;
    &lt;StoryCard story={story} onStoryPress={this.onStoryPress(item)} /&gt;
  &lt;/SwipeableCard&gt;
);
}
</code></pre>

<p><em>.flowconfig.js</em></p>

<pre><code>[ignore]
; We fork some components by platform
.*/*[.]android.js

; Ignore React Navigation
.*/node_modules/react-navigation/.*

; Ignore React Native Tab View
.*/node_modules/react-native-tab-view/.*

; Ignore React Native Loading Placeholder
.*/node_modules/react-native-loading-placeholder/.*

; Ignore React Native Linear Gradient
.*/node_modules/react-native-linear-gradient/.*

; Ignore ""BUCK"" generated dirs
&lt;PROJECT_ROOT&gt;/\.buckd/

; Ignore unexpected extra ""@providesModule""
.*/node_modules/.*/node_modules/fbjs/.*

; Ignore duplicate module providers
; For RN Apps installed via npm, ""Libraries"" folder is inside
; ""node_modules/react-native"" but in the source repo it is in the root
.*/Libraries/react-native/React.js

; Ignore polyfills
.*/Libraries/polyfills/.*

; Ignore React Native
&lt;PROJECT_ROOT&gt;/node_modules/react-native/.*
&lt;PROJECT_ROOT&gt;/node_modules/expo/.*

; Ignore project JSON files
&lt;PROJECT_ROOT&gt;/tools/resources/.*

[include]

[libs]
node_modules/react-native/Libraries/react-native/react-native-interface.js
node_modules/react-native/flow/
node_modules/expo/flow/
flow-typed

[options]
emoji=true

module.file_ext=.css
module.file_ext=.js
module.file_ext=.jsx
module.file_ext=.json

module.system=haste

munge_underscores=true

module.name_mapper='^src' -&gt; '&lt;PROJECT_ROOT&gt;/src'
module.name_mapper='^[./a-zA-Z0-9$_-]+\.\(bmp\|gif\|jpg\|jpeg\|png\|psd\|svg\|webp\|m4v\|mov\|mp4\|mpeg\|mpg\|webm\|aac\|aiff\|caf\|m4a\|mp3\|wav\|html\|pdf\)$' -&gt; 'RelativeImageStub'
module.name_mapper='^react-navigation$' -&gt; 'emptyObject'

suppress_type=$FlowIssue
suppress_type=$FlowFixMe
suppress_type=$FlowFixMeProps
suppress_type=$FlowFixMeState
suppress_type=$FixMe

suppress_comment=\\(.\\|\n\\)*\\$FlowFixMe\\($\\|[^(]\\|(\\(&gt;=0\\.\\(5[0-3]\\|[1-4][0-9]\\|[0-9]\\).[0-9]\\)? *\\(site=[a-z,_]*react_native[a-z,_]*\\)?)\\)
suppress_comment=\\(.\\|\n\\)*\\$FlowIssue\\((\\(&gt;=0\\.\\(5[0-3]\\|[1-4][0-9]\\|[0-9]\\).[0-9]\\)? *\\(site=[a-z,_]*react_native[a-z,_]*\\)?)\\)?:? #[0-9]+
suppress_comment=\\(.\\|\n\\)*\\$FlowFixedInNextDeploy
suppress_comment=\\(.\\|\n\\)*\\$FlowExpectedError
</code></pre>

<p>I am getting the flow error message provided below for the code:</p>

<blockquote>
  <p>Cannot call <code>React.Children.map</code> because property <code>map</code> is missing in
  <code>Children</code></p>
</blockquote>

<p>""flow-bin"": ""^0.71.0"",</p>

<p>""flow-typed"": ""^2.4.0"",</p>

<p>""react"": ""16.2.0"",</p>

<p>""react-native"": ""<a href=""https://github.com/expo/react-native/archive/sdk-25.0.0.tar.gz"" rel=""nofollow noreferrer"">https://github.com/expo/react-native/archive/sdk-25.0.0.tar.gz</a>"",</p>
","2338858","","2338858","","2018-05-17 10:30:44","2018-05-17 10:30:44","Flowjs: map property is missing in React.Children.map","<javascript><reactjs><react-native><types><flow>","1","4","","",""
"42428916","1","42430906","","2017-02-24 00:50:19","","5","2603","<p>The docs mention having the ability to create custom components: <a href=""http://intljusticemission.github.io/react-big-calendar/examples/index.html#prop-components"" rel=""noreferrer"">http://intljusticemission.github.io/react-big-calendar/examples/index.html#prop-components</a></p>

<p>I've tried with:</p>

<pre><code>&lt;BigCalendar
  events={this.state.bookings}
  step={60}
  timeslots={1}
  defaultView='week'
  defaultDate={new Date()}
  min={new Date(this.state.today.getFullYear(), this.state.today.getMonth(), this.state.today.getDate(), 8)}
  components={{
    event: &lt;EventComponent /&gt;
  }}
/&gt;
</code></pre>

<p>Where <code>EventComponent</code> is:</p>

<pre><code>class EventComponent extends React.Component {
  render() {
    return &lt;h1&gt;here we go!&lt;/h1&gt;
  }
}
</code></pre>

<p>But the error I get is:</p>

<pre><code>Warning: Failed prop type: Invalid prop `components.event` of type ReactElement supplied to `Calendar`, expected an element type (a string or a ReactClass).
    in Calendar (created by Uncontrolled(Calendar))
    in Uncontrolled(Calendar) (at calendar.jsx:50)
    in div (at calendar.jsx:48)
    in Calendar (created by RouterContext)
    in div (at App.js:17)
    in div (at App.js:15)
    in App (created by RouterContext)
    in RouterContext (created by Router)
    in Router (at index.js:27)
    in Provider (at index.js:26)
</code></pre>

<p>and</p>

<pre><code>Unhandled rejection Invariant Violation: Element type is invalid: expected a string (for built-in components) or a class/function (for composite components) but got: object. Check the render method of `DaySlot`.
    at invariant (http://localhost:3000/static/js/bundle.js:11534:16)
    at instantiateReactComponent (http://localhost:3000/static/js/bundle.js:25911:24)
    at instantiateChild (http://localhost:3000/static/js/bundle.js:25716:29)
    at http://localhost:3000/static/js/bundle.js:25743:17
    at traverseAllChildrenImpl (http://localhost:3000/static/js/bundle.js:27459:6)
    at traverseAllChildren (http://localhost:3000/static/js/bundle.js:27554:11)
</code></pre>

<p>So what am I to do?</p>
","239879","","","","","2017-08-09 05:06:08","How can I create a custom Event Component for react-big-calendar?","<reactjs><react-big-calendar>","1","0","1","",""
"42524791","1","42524978","","2017-03-01 06:34:32","","0","252","<p>I'm trying to open <code>react sideNav</code> bar on <code>button</code> click. I'm referring these articles to do this:</p>

<p><a href=""https://github.com/gauravchl/react-simple-sidenav"" rel=""nofollow noreferrer"">https://github.com/gauravchl/react-simple-sidenav</a></p>

<p><a href=""https://www.npmjs.com/package/react-simple-sidenav"" rel=""nofollow noreferrer"">https://www.npmjs.com/package/react-simple-sidenav</a></p>

<p><a href=""https://gauravchl.github.io/react-simple-sidenav/demo/"" rel=""nofollow noreferrer"">https://gauravchl.github.io/react-simple-sidenav/demo/</a></p>

<p>I have implemented it correctly but i'm stuck on opening the <code>sideNav</code> on clicking a <code>button</code>.</p>

<pre><code>&lt;div&gt;
    &lt;MenuIcon onClick={() =&gt; this.setState({showNav: true})}/&gt;
    &lt;SideNav
        title=""Simple Sidenav""
        items={['Item 1', 'Item 2']}
        openFromRight=""true""
        showNav = {this.state.showNav}
    /&gt;
&lt;/div&gt;
</code></pre>

<p>If i give <code>showNav = 'true'</code> , the <code>sideNav</code> opens by default when the page opens. if i give <code>showNav = {this.state.showNav}</code> i get an error:</p>

<pre><code>Warning: validateDOMNesting(...): &lt;html&gt; cannot appear as a child of &lt;div&gt;. See div &gt; App &gt; html.
printWarning @ bundle.js:11845
bundle.js:35792 Uncaught TypeError: Cannot read property 'showNav' of null
    at Notification.render (bundle.js:35792)
    at bundle.js:26635
    at measureLifeCyclePerf (bundle.js:25914)
    at ReactCompositeComponentWrapper._renderValidatedComponentWithoutOwnerOrContext (bundle.js:26634)
    at ReactCompositeComponentWrapper._renderValidatedComponent (bundle.js:26661)
    at ReactCompositeComponentWrapper.performInitialMount (bundle.js:26201)
    at ReactCompositeComponentWrapper.mountComponent (bundle.js:26097)
    at Object.mountComponent (bundle.js:18478)
    at ReactDOMComponent.mountChildren (bundle.js:25215)
    at ReactDOMComponent._createInitialChildren (bundle.js:22220)
</code></pre>
","3899126","","5185595","","2017-03-01 08:12:30","2017-03-01 08:12:30","open reactjs sideNav on click","<html><css><reactjs>","2","0","","",""
"43527045","1","43604457","","2017-04-20 18:20:08","","3","561","<p>I use react-bootstrap library ( <a href=""https://react-bootstrap.github.io/components.html#tooltips"" rel=""nofollow noreferrer"">https://react-bootstrap.github.io/components.html#tooltips</a> ) and I want to display multiple div's in a row, each single one with a tooltip.</p>

<pre><code>{ _.map(blueprint.components, (component, i) =&gt; {
    const tooltipId = 'tooltip-' + _.replace(blueprint.name, ' ', '-') + '-' + _.replace(component.name, ' ', '-');
    const tooltip = (
        &lt;Tooltip id={ tooltipId }&gt;
            test
        &lt;/Tooltip&gt;
    );
    return (
        &lt;div&gt;
            &lt;OverlayTrigger key={ i } placement='top' overlay={ tooltip }&gt;
                &lt;div&gt;
                    &lt;ImageIcon name={ component.name } size='small'/&gt;
                &lt;/div&gt;
            &lt;/OverlayTrigger&gt;
        &lt;/div&gt;
    );
}) }
</code></pre>

<p>This is the piece of code I have written to accomplished that. Example blueprint object looks like that:</p>

<pre><code>[
    {
        ""id"": ""123442b4d432d10008c650f7"",
        ""name"": ""Example Blueprint"",
        ""components"": [
            {
                ""name"": ""Apache"",
                ""module"": ""apache"",
                ""version"": ""9000""
            }
        ]
    }
]
</code></pre>

<p>For unclear reason I get the error '<strong>React.Children.only expected to receive a single React element child.</strong>' thrown by ""<em>OverlayTrigger</em>"".</p>

<p>I debugged it a little and I found that inside the <em>OverlayTrigger</em> this.props.children is an array and I assume that it is supposed to be an object, but I have no idea what is wrong. The child of <em>OverlayTrigger</em> is single div. Any ideas what's the reason for the error?</p>

<p>EDIT:
Error is thrown by this:</p>

<p><a href=""https://github.com/react-bootstrap/react-bootstrap/blob/master/src/OverlayTrigger.js#L263"" rel=""nofollow noreferrer"">https://github.com/react-bootstrap/react-bootstrap/blob/master/src/OverlayTrigger.js#L263</a></p>

<p>children variable is an array instead of an object. I don't know why.</p>
","3535736","","3535736","","2017-04-20 19:20:20","2017-04-25 07:37:33","React bootstrap Tooltip throws error 'React.Children.only expected to receive a single React element child.'","<javascript><twitter-bootstrap><reactjs><tooltip><react-bootstrap>","3","0","","",""
"43074983","1","","","2017-03-28 16:28:12","","3","1265","<p>I am trying to migrate to react-router v4. I finally got the routing itself to work manually (when I type in the specific url), but now I am having troubles linking the pages through my navbar.</p>

<p>Previously I would simply use LinkContainer around the NavItem, but when I do this now I am getting the error:</p>

<blockquote>
  <p>Uncaught TypeError: router.createHref is not a function
     at LinkContainer.render (LinkContainer.js:112)
     at ReactCompositeComponent.js:796
     at measureLifeCyclePerf (ReactCompositeComponent.js:75)
     at ReactCompositeComponentWrapper._renderValidatedComponentWithoutOwnerOrContext (ReactCompositeComponent.js:795)
     at ReactCompositeComponentWrapper._renderValidatedComponent (ReactCompositeComponent.js:822)
     at ReactCompositeComponentWrapper.performInitialMount (ReactCompositeComponent.js:362)
     at ReactCompositeComponentWrapper.mountComponent (ReactCompositeComponent.js:258)
     at Object.mountComponent (ReactReconciler.js:46)
     at ReactDOMComponent.mountChildren (ReactMultiChild.js:238)
     at ReactDOMComponent._createInitialChildren (ReactDOMComponent.js:697)</p>
</blockquote>

<p>which I haven't found anything of when googling it.</p>

<p>Here is my current code:</p>

<pre><code>// the Navbar's code
export default class NavigationBar extends Component{
    render(){
        return (
        &lt;Navbar collapseOnSelect&gt;
            &lt;Navbar.Header&gt;
              &lt;Navbar.Brand&gt;
                &lt;a href=""#""&gt;My App&lt;/a&gt;
              &lt;/Navbar.Brand&gt;
              &lt;Navbar.Toggle /&gt;
            &lt;/Navbar.Header&gt;
            &lt;Navbar.Collapse&gt;
              &lt;Nav&gt;
                &lt;LinkContainer to=""/page1""&gt;&lt;NavItem&gt;Page1&lt;/NavItem&gt;&lt;/LinkContainer&gt;
                &lt;LinkContainer to=""/page2""&gt;&lt;NavItem&gt;Page2&lt;/NavItem&gt;&lt;/LinkContainer&gt;
              &lt;/Nav&gt;

            &lt;/Navbar.Collapse&gt;
          &lt;/Navbar&gt;
        );
    }
}

//routing code
ReactDOM.render(
         &lt;Router&gt;

             &lt;div&gt;
            &lt;NavigationBar /&gt;
             &lt;Route path=""/"" component={Home}/&gt;
            &lt;Route path=""/page1"" component={Page1}/&gt;
            &lt;Route path=""/page2"" component={Page2}/&gt;
             &lt;/div&gt;
    &lt;/Router&gt;,
    document.getElementById('root')
);
</code></pre>

<p>Any ideas on how to fix this?</p>
","1676032","","","","","2017-07-18 02:01:31","Linking to different pages with the react-bootstrap navbar given error: Uncaught TypeError: router.createHref is not a function","<javascript><reactjs><react-router><react-bootstrap><react-router-v4>","2","0","","",""
"50247236","1","50247290","","2018-05-09 06:56:09","","0","41","<p>I am learning react by myself. In my rendering loop I tried to add the  element inside so that I can make the  hyperlink for each data. But I got this issue:React.Children.only expected to receive a single React element child. Could someone know why it happened? Here is part of my code.Hope it make easier to understand my question. I skipped some parts of my coding as it seems the issue happened in the render part.</p>

<p>app.js</p>

<pre><code>render() {
return (
  &lt;Router className=""App""&gt;
    &lt;div&gt;
      &lt;nav className=""navbar navbar-default""&gt;
        &lt;div className=""container-fluid""&gt;
          &lt;Link to=""/coding-fun""&gt;Coding Fun&lt;/Link&gt;
        &lt;/div&gt;
      &lt;/nav&gt;
      &lt;Switch&gt;
        // import condingFun.js file as Coding  
        &lt;Route exact path=""/coding-fun"" component={Coding} /&gt;
        &lt;Route path=""/coding-fun/:title"" component={singleArticle} /&gt;

      &lt;/Switch&gt;
    &lt;/div&gt;
  &lt;/Router&gt;
);
</code></pre>

<p>}
}</p>

<p>codingFun.js
ps: posts is json data which I didn't add here as too many data. </p>

<pre><code> class Coding extends Component {
   render() {
      return (
         &lt;div className=""nav-text""&gt;
            &lt;h1&gt;Coding fun page&lt;/h1&gt;
            // posts is data from api, and it renders listPage.js as 
              ListPage 
            &lt;ListPage items={posts} /&gt;
         &lt;/div&gt;
       );
  }
}

 export default Coding;
</code></pre>

<p>listPage.js</p>

<pre><code>import React, { Component } from ""react"";
import { BrowserRouter as Link } from ""react-router-dom"";

class Listing extends Component {
   constructor(props) {
     super(props);
     this.state = { data: this.props.items };
    }

   render() {
     return (
  &lt;table&gt;
    &lt;tbody&gt;
      // loop ""post"" data from parent component (items) codingFun.js  
      {this.state.data.map(post =&gt; (
        &lt;tr key={post.id}&gt;
          &lt;td&gt;
            &lt;Link to={""coding-fun/"" + post.title}&gt;{post.title}&lt;/Link&gt;
          &lt;/td&gt;
          &lt;td&gt;{post.content}&lt;/td&gt;
        &lt;/tr&gt;
      ))}
    &lt;/tbody&gt;
  &lt;/table&gt;
  );
}
</code></pre>

<p>}</p>

<p>If I just add<br>
    <code>&lt;Link to={""coding-fun/"" + post.title}&gt;{post.title}&lt;/Link&gt;</code>
this line, it got ""React.Children.only expected to receive a single React element child."" issue. If I only add {post.title} in the  tag, there is no any issue. So I tried to make the title as link in each row. But I don't know how to make it.</p>

<p>Thanks a lot</p>
","9762858","","2101576","","2018-05-09 07:59:07","2018-05-09 07:59:07","React.Children.only expected to receive a single React element child with <Link > component","<javascript><reactjs><react-router>","3","0","","",""
